Product Name,Product Price (EUR),Product Link,Description,Reviews
VESTERÖY,269.0,https://www.ikea.com/at/de/p/vesteroey-taschenfederkernmatratze-mittelfest-hellblau-40450623/,"VESTERÖY Taschenfederkernmatratze - mittelfest/hellblau 160x200 cm. Taschenfedern, die unabhängig voneinander reagieren, ohne die Bewegung auf die anderen zu übertragen. Eine Schaumstoffschicht auf der Oberseite erhöht den Liegekomfort. Weicher, gesteppter Stretchbezug mit zusätzlicher Wattierung.","Kateryna: 5 stars - Super komfortabel Matratze ; Regina: 1 stars - Ich habe mich für diese Matratze entschieden, da sie angenehm fest ist und es die einzige war, auf der ich gut gelegen bin.
6 Monate nach Kauf lag ich in einem Loch, da die Matratze so unglaublich durchgelegen war (Rückenschmerzen Hallo!). Also nahm ich diese unglaublich große und schwere Matratze und brachte sie zurück zu Ikea wo mir im Zuge der 10 Jahre Garantie gesagt wurde, dass es ein Produktionsfehler sein muss da sowas nach 6 Monaten nicht normal sei. Ich bekam eine Gutscheinkarte und solle mir eine neue holen. Heute (ziemlich genau 6 Monate später) habe ich das gleiche Problem wieder. Meine Rückenschmerzen sind zurück und die Matratze ist an der stelle wo ich liege so durchgelegen dass man es deutlich sieht. NIE NIE NIE wieder diese Matratze!!! ich darf jetzt meinem Geld hinterherlaufen und muss mir wo anders dringend eine neue Kaufen. ; Barbara: 5 stars - sehr gut; Kerstin: 4 stars - Ich schlafe gut auf der neuen Matratze; Monika: 4 stars - Sehr gutes Preis/Leistungsverhältnis; Olivia: 1 stars - Es ist bereits bei den Mitarbeitern bekannt, dass gewisse Chargen bei dieser Matratze nicht die richtige Größe haben. Unsere war viel zu kurz und zu schmal, sodass zwischen den zwei Matratzen (haben 2x 90m Matratzen in einem 180m Bettgestell) und zwischen Matratze und Kopfteil ein großer Spalt war. Wir wollten sie innerhalb der 90Tage Testzeit umtauschen, jedoch nahm das Einrichtungshaus die Matratze aufgrund eines unscheinbaren Fleckes nicht zurück. Es ist sehr ärgerlich, da ich mich extra einen Transport besorgen musste, um die Matratze umzutauschen. Jetzt muss ich mit einer fehlerhaften Matratze leben oder erst recht eine teuere Matratze kaufen und diese quasi wegschmeißen. Ich habe mit dem Kundenservice auch telefoniert und sie haben mir gesagt, dass das Einrichtungshaus das letzte Wort hat. Ich bin sehr von der Qualität und vom Kundenservice enttäuscht. Für alle die noch unsicher sind, empfehle ich den Kauf einer anderen Matratze.; Selma: 5 stars - Gute feste Matratze für den richtigen Schlafkomfprt, den wir gesucht haben.; Ágnes: 5 stars - Sehr bequem; Katalin: 1 stars - Billig aber ich hätte schon ein bisschen mehr erwartet. Ich wiege ca 70 kg und die Matratze gibt extrem nach so dass ich das Gefühl habe in einem Loch zu liegen.; Romana: 5 stars - Gute Qualität leicht zu transportieren; Maria: 1 stars - Die Matratze ist an für sich OK. Aber sie hat ein riesen Defizit. Man kann den Bezug nicht waschen. Erstens darf man lt. Etikett gar nicht. Zweitens hat der Bezug keinen umlaufenden Reißverschluss, sondern nur 1 Stück an einer schmalen Seite. Das Anziehen ist schon eine Challenge, aber das wieder überziehen fast unmöglich. 
Dadurch daß der Bezug nicht teilbar ist, ist es ein riesen Teil das kaum in die 8kg Waschmaschine passt. Dementsprechend ist auch das Waschergebnis. Und zu guter Letzt ist die Unterseite des Bezuges aus einem sehr porösen, empfindlichen Material, das es beim Waschen regelrecht zerfetzt hat. Auch wenn es sich um eine halbwegs günstige Matratze handelt, ist diese ""Qualität"" eine Frechheit. Am liebsten würde ich Minussterne vergeben.; Johann: 4 stars - Warum hat diese Matratze 100% Polyester auf der Oberseite. Das verhindert eine optimale Luftzirkulation. Das günstigere Modell VESTMARKA hat z.b. 73% Baumwollanteil!; Anna: 5 stars - Top Preis/Leistungsverhältnis; Dietmar: 5 stars - Die Beratung war ausgezeichnet 
Preis Leistung stimmt; Gordana: 5 stars - Obwohl das feste Modell, sehr bequem und passt sich gut an den Körper an. Für leichtere Personen vielleicht eher die mittelfeste Variante zu empfehlen.; Georgios: 5 stars - Sehr gut. Sehr zufrieden; Michael: 5 stars - Gutes Liegeverhalten, angenehm hart; Silvia: 5 stars - Super Komfort"
ÅBYGDA,249.0,https://www.ikea.com/at/de/p/abygda-schaummatratze-mittelfest-weiss-10481466/,"ÅBYGDA Schaummatratze - mittelfest/weiß 140x200 cm. Eine Kombination aus 2 Schaumstoffschichten sorgt für Unterstützung und Komfort. 5 Komfortzonen genau dort, wo du sie brauchst, um Hüfte und Schultern zu stützen und die Wirbelsäule in eine natürliche Haltung zu bringen.","Irma: 1 stars - Da ich leider einen Stern vergeben muss, um eine Bewertung abzugeben, habe ich dieses gemacht. Da die Matratze zu schmal war,   wurde heute eine Austausch gemacht. Die neue Matratze ist wieder um einige Zentimeter zu schmal. Probleme gab es auch wegen der Rücknahme der ersten Matratze, da diese auf ein anderes Auto gebucht war. Da ich jetzt die Nase gestrichen voll habe kann ich nur von dem Kauf dieser Matratze nur abraten.; Irma: 2 stars - Da ich kein Auto habe lasse ich mir von Ikea alles liefern auch die die Matratze. Mit der Qualität bin ich zufrieden, aber leider ist die Matratze auf der Breitseite um ca 5 cm zu schmal, daher sieht man den Lattenrost. Wenn ich mich auf das Bett setze spüre ich die Bettkante und den Lattenrost. Nicht schön
; Dagmar: 4 stars - Bin zufrieden; Natalia: 1 stars - Wir haben die Matratze umgetauscht und sie war genauso mangelhaft und roch stark nach Chemikalien. Es sieht so aus, als ob diese Matratze bereits von einem anderen Kunden zurückgegeben und danach gereinigt wurde, und wir somit eine gebrauchte Matratze erhalten haben. Beim Umtausch wurde uns angeboten, das Geld auf eine IKEA-Gutscheinkarte zurückzuerstatten - das ist unglaublich. Können wir wahrscheinlich eine andere Matratze in einem anderen Geschäft mit dieser IKEA-Karte kaufen? Oder sind 350 Euro kein großer Betrag? Wir sind sehr enttäuscht von der Herangehensweise von IKEA, der Antwort des Kundenservice und der Verantwortung für mangelhafte Ware!!!; Natalia: 1 stars - Wir haben die Matratze für unser IKEA-Bett gekauft. Die Matratze war 5 cm schmaler und 2 cm kürzer (es gibt Fotos). In den Bewertungen haben wir gelesen, dass sich bereits andere Kunden mit dem gleichen Problem an IKEA gewandt haben und die Antwort war: Es handelt sich um einen Produktionsfehler. Als wir uns an den Kundenservice wandten, erhielten wir die Antwort, dass wir die Matratze selbst zurückbringen sollen (was sehr unpraktisch ist, um eine ausgepackte Matratze in einem PKW zu transportieren) und dass es sich angeblich nicht um einen Produktionsfehler handelt, sondern um eine ""Abweichung"". Das stimmt aber nicht! Es ist sehr unbequem und unschön, wenn die Ecken der Matratze und des Bettes nicht zusammenpassen und das Bettlaken verrutscht, da die Matratze zu klein ist!!!; Ziad: 5 stars - Komfortabel; Christa: 5 stars - Gutes Produkt zu einem günstigen Preis; Ekaterina: 2 stars - Die Matratze ist vom liegegefühl ganz gemütlich, aber es ist die 4. Ikea Matratze, die ich habe, die viel zu schmal für das Bett ist. Anscheinend wird gespart!!! aber die Matratze wurde auch bezahlt, und ich finde das völlig inakzeptabel. Spart woanders! Wenn 160cm breite angegeben ist, dürfen es keine 153 sein, weil ihr „Ressourcen“ sparen wollt!!!! Der Spalt ist zu groß, das Handy fällt nachts runter und man sieht’s sogar den Lattenrost! Wie knauserig muss man bitte sein?!?; Brigitte: 5 stars - Habe mich nach Probeliegen für die „mittelfeste“ entschieden - schlafe wunderbar seither!!; Alexandra: 5 stars - Angenehme Matratze nicht zu weich und nicht zu hart !!"
ÅKREHAMN,399.0,https://www.ikea.com/at/de/p/akrehamn-schaummatratze-mittelfest-weiss-30481644/,"ÅKREHAMN Schaummatratze - mittelfest/weiß 140x200 cm. Eine Kombination aus 3 durchdacht ausgewählten Schaumstoffschichten sorgt für Unterstützung und Komfort. 5 Komfortzonen genau dort, wo du sie brauchst, um Hüfte und Schultern zu stützen und die Wirbelsäule in eine natürliche Haltung zu bringen.","Gerald: 1 stars - Wir haben die Matratze vor einem halben Jahr gekauft und sie fühlt sich schon sehr durchgelegen an bzw haben sich Mulden gebildet. Es ist keinerlei Festigkeit mehr vorhanden und man versinkt regelrecht darin. Sehr sehr enttäuschende Qualität- insbesondere für diesen Preis. ; Rosmarie: 1 stars - Ich besitze die Matratze erst sechs Monate und sie ist tatsächlich bereits durchgelegen mit einer tiefen Mulde. Das bei 60 kg Körpergewicht? Telefonische Kundenservice Österreich in unfreundlichem Ton - ich soll die Matratze zu Ikea bringen und ein Mitarbeiter vor Ort wird über Reklamation entscheiden. Sehr enttäuschend!; Stephanie: 1 stars - Leider ist nach einem Jahr die Matratze durchgelegen. Es hat sich eine spürbare Mulde gebildet - welche Rückenschmerzen verursacht. Ich habe 65 kg und die Mittelharte Variante genommen, da ich Seitenschläferin bin. Die Qualität ist echt entäuschend, die Matratze kostete immerhin 500,- ; Julia: 1 stars - Ich hatte 2x 90x200 Matratzen in mittelhart. Ich wiege unter 60kg. Nach nicht mal 2 Monaten lag ich bereits in einer deutlich spürbaren Mulde. Wenn man sich bewusst an den Rand legte um dort nich so ein zu sinken, hatte man das Gefühl man rutscht in die Mulde. Bzw. Rutschte man dort auch hinein. Danach tauschte ich die beiden Matratzen und bereits nach 2 Wochen konnte man auch bei der zweiten den Beginn einer Muldenbildung wahrnehmen. Die Matratzen wurden innerhalb der 90 Tage Testzeit zurück gegeben. Ich erhielt einen Gutschein dafür, da diese Muldenbildung anscheinend innerhalb der Toleranz liegt. Für mich nicht verständlich und ärgerlich aber zumindest den Gutschein gab es ohne jeglicher Probleme. ; Daniela: 1 stars - Habe die Matratze seit 7 Monaten und sie ist jetzt schon durchgelegen (die vorherige Ikea Matratze hatte ich 8 Jahre!). Um den Preis darf das nicht sein! Ich habe sie jetzt mal umgedreht, das ist wie 1000 und 1 Nacht, das wird wieder ein paar Monate dauern und dann kann ich sie entsorgen! Ich finde es einen Witz, habe mich ewig mit Matratzenkauf beschäftigt und dann kann ich nach so kurzer Zeit schon wieder was ändern....sehr ärgerlich...; Andreea: 4 stars - Ok; Susanne: 1 stars - Kauften am 6. Januar 2023 (online) zwei dieser Matratzen. Vier, fünf Wochen ging es gut. Seitdem morgens müder als beim Zubettgehen. Schmerzen in den Schultern, im Becken, der Wirbelsäule, 
im Nacken. Ständiges Aufwachen dadurch. Umdrehen unmöglich, da die Matratzen durchhängen - einer Hängematte gleich. War jetzt vier Wochen auf Reha und danach waren wir noch eine Woche auf Urlaub. In diesen Wochen keinerlei Schmerzen, was beweist, dass es an diesen Matratzen liegt. Habe zu spät bei IKEA angerufen und reklamiert. Da war die Rückgabefrist leider (so der Mitarbeiter am Telefon) schon vorbei (03/23). Wir hatten stets IKEA Matratzen. Die letzten, kurz davor gekauften, waren mir für den Bett-Einstieg zu hoch und mussten leider weiterverkauft werden. Der einzig feste/harte Bereich bei dieser Matratze ist der Unterschenkel-/Fußteil. Jetzt müssen wir abwarten, weiter ungern ins Bett gehen, bis wir ideale Matratzen gefunden haben. Nicht nochmals IKEA.; Ulrich: 5 stars - Wir schlafen zu zweit auf dieser festen Matratze in der Größe 140 mal 200. Wir fühlen uns sehr wohl und möchten sie nicht mehr hergeben. Sie hat im brandneuen Zustand keinen Geruch abgegeben und wir können diese Matratze empfehlen; Sandra: 2 stars - Die Matratze wurde in Kombination und auf Empfehlung in Verbindung mit dem Nordli gekauft. Anfangs ok (winter) wars dann ab Mai ernüchternd. Starkes schwitzen an warmen Tagen/Nächten. Mein 3M ist durchnässt. Auf Anfrage in einem Ikea wurde mir bestätigt, dass die Schaummatratze kaum Luftzirkulation zulässt und das schwitzen im Sommer üblich ist und mir wurde die Federkern empfohlen. Hätte ich das gewusst, hätte ich gleich die Federkern gekauft. Leider kann nach 90T die Matratze nicht zurückgeben werden.

2 Sterne, da der chemische Geruch schnell weg war und der Liegekomfort gut ist!; Zsuzsanna: 5 stars - Sehr empfehlenswert!; Elisabeth: 5 stars - Angenehme Matratze für Kinder und auch Erwachsene. Anfangs braucht es etwas Zeit, bis sie ‚ausgelüftet‘ ist.; Elisabeth: 4 stars - Nach einigen Überlegungen für diese Matratze entschieden. 140x200 war dann doch ein wenig teurer als erhofft, aber der Probe-Liegekomfort sprach dann doch dafür.; Bella: 5 stars - Ausgezeichnet"
ÅGOTNES,45.0,https://www.ikea.com/at/de/p/agotnes-schaummatratze-fest-hellblau-00480858/,"ÅGOTNES Schaummatratze - fest/hellblau 90x200 cm. Eine Matratze mit einer Schicht aus Schaumstoff und einem strapazierfähigen, glatten Bezug. Eine Wattierungsschicht im Bezug sorgt für zusätzliche Polsterung. Die Matratze ist gerollt verpackt und so leichter nach Hause zu transportieren.","Catharina: 1 stars - Nach einem Jahr komplett durchgelegen, man kann sie nur um 180 Grad drehen aber nicht wenden da die Unterseite wie Plastik ist und man darauf nicht schlafen kann da das durchgehend raschelt. Diese Matratze zahlt sich nicht aus!"
ÅNNELAND,369.0,https://www.ikea.com/at/de/p/anneland-schaummatratze-fest-weiss-00481730/,"ÅNNELAND Schaummatratze - fest/weiß 90x200 cm. Eine bestens ausbalancierte Hybridmatratze mit Taschenfedern und mehreren Schaumstoffschichten für einen erholsamen Schlaf. Der weiche, gesteppte Stretchstoff folgt deinen Körperbewegungen und die zusätzliche Wattierung erhöht den Komfort.","Ulrike: 1 stars - Mir wurde diese Matratze empfohlen. Ich habe sie 3 Nächte verwendet und wollte sie retour geben. Auf dem Transport muss diese Matratze verschmutzt durch einen kleinen braunen Fleck worden sein. Im Einrichtungshaus wurde sie deshalb nicht angenommen. Trotz Bemühungen meinerseits, hat Ikea deshalb keine Ersatzleistung angeboten. Dabei gibt es eigentlich eine Transportversicherung für solche Fälle. Nun habe ich eine Matratze um 600€ welche ich nicht benutzen kann."
VADSÖ,70.0,https://www.ikea.com/at/de/p/vadsoe-federkernmatratze-fest-hellblau-40451236/,"VADSÖ Federkernmatratze - fest/hellblau 90x200 cm. Eine einzelne Federschicht trägt zu einer gleichmäßigen und stabilen Liegefläche bei. Der wattierte Bezug ist glatt und strapazierfähig. Die Bonnellfedern haben eine offene Konstruktion, durch die die Luft zirkulieren und die Matratze atmen kann.","Florian: 2 stars - Für €99,- (Preis 2022) war der Kauf zu verlockend. Nach einem Jahr jetzt, bin ich mehr als enttäuscht. Hart und unbequem, Federn drücken spürbar durch die Wattierung im Bezug. Laut beim Umdrehen und aufsetzen, Federn sind deutlich zu hören. Mehr ausgeben beim Matratzenkauf zahlt sich aus.; Manuel: 2 stars - Günstiger Preis aber ich rate trotzdem jedem von der Matratze ab. Man spürt jede einzelne Feder und die Matratze ist sehr unbequem. Würde hier etwas mehr Geld in die Hand nehmen.; Gunar: 5 stars - Gutes produkt"
VÅGSTRANDA,699.0,https://www.ikea.com/at/de/p/vagstranda-taschenfederkernmatratze-fest-hellblau-00450757/,"VÅGSTRANDA Taschenfederkernmatratze - fest/hellblau 180x200 cm. Unsere Innovation für besseren Schlafkomfort – S-Kern mit wellenförmig angeordneten Taschenfedern. Die Matratze hat zwei Lagen Taschenfedern für doppelten Komfort und bietet beste Unterstützung, damit du morgens erholt aufwachst.",Sabrina: 3 stars - Habe diese Matratze in angeblichen 140x200 aber das stimmt nicht. Mein Brims Bett hat auf den Seiten mehr als 3 cm Abstand!! oben und unten 1 cm . Das ärgert mich sehr. Wenn man ein Maß kauft sollte es auch die Maße haben nicht nur angeben. Liegequalität ist sehr gut lediglich sehr hoch. Ich benötige bei meiner Größe und unterste Stufe fast ein Stockerl. Würde ich sie empfehlen? Jein. Ja der Liegekomfort. Nein wegen der mangelnden Größe. Die Abstände sind enorm. Leintücher passen auch fast keine drauf. Von der enormen Preissteigerung rede ich gar nicht. Witz soetwas.
VATNESTRÖM,949.0,https://www.ikea.com/at/de/p/vatnestroem-taschenfederkernmatratze-mittelfest-natur-80476414/,"VATNESTRÖM Taschenfederkernmatratze - mittelfest/natur 180x200 cm. Die natürlichen Materialien dieser Matratze sorgen für ein ausgeglichenes Schlafklima, regulieren die Temperatur und helfen dir, sowohl in warmen als auch in kühlen Nächten gut zu schlafen. 218 Taschenfedern/m².","Gisela: 1 stars - Ich kann mich einigen Bewertungen nur anschließen: Anfänglich ist die Matratze super und befreit von Rückenschmerzen- allerdings währt dieser Zustand nicht lang genug. Nach ca. 6 Monaten erste Anzeichen einer Kuhlenbildung, nach weiteren 6 Monaten echte Kuhle und echte Rückenschmerzen.
Habe vom Rückgaberecht Gebrauch gemacht und IKEA war sehr kulant. 100%ige Erstattung, obwohl ich knapp 2 Monate über der Garantiezeit war. Also, bitte scheuen Sie sich nicht und wenden Sie sich an den Verkäufer!; Daniela: 1 stars - Bei Ikea Wien Nord Probe gelegen. Ich habe mich dann für diese Matratze entschieden da sie sehr angenehm war. Schon in den ersten Nächten schlief ich nicht gut und hatte Rückenschmerzen da die Matratze viel zu starr und fest war. Ich dachte mir, ich muss mich erst an das neue Liegegefühl gewöhnen. Leider änderte sich nichts daran. Nach 3 Wochen bildete sich eine Mulde in der Mitte der Matratze. In diese rollt man immer wieder zurück egal auf welche Seite man sich dreht.   Ich bin sehr enttäuscht von dieser Matratze, schlafe schlecht und habe Rückenschmerzen und das nun seit 7 Monaten. Ich empfehle sie auf keinen Fall weiter, das ist rausgeschmissenes Geld. ; Mehrdad: 4 stars - I don't have a very detailed explanation to share, but I slept the whole night without any distractions and didn't have any back pain in the morning. My expectations are not so high from a mattress.; Gertrude: 5 stars - Sehe guter Liegekomfor; Judit: 1 stars - Wir versuchen uns seit zwei Jahren an das Vorgängermodel Hidrasund zu gewöhnen. Wir haben extra 2 Stück gekauft (80 x 200) damit keine sich gestört fühlt wenn der eine sich umdreht. Geht aber nicht. Die Federn übertragen alles!!!! Man spürt jede einzelne Bewegung. Es ist ein Gefühl als würde man auf ein Boot schlafen. Manchmal wird es mir schwindelig. Die schlechteste Matratze die ich je gehabt habe und ich hatte bis jetzt nur Ikea Matratzen.. Nie wieder Federkern!!!; Judit: 1 stars - Wir versuchen uns seit zwei Jahren and das Vorgängermodel Hydrasund zu gewöhnen. Wir haben extra 2 Stück gekauft (80 x 200) damit keine sich gestört fühlt wenn der eine sich umdreht. Geht aber nicht. Die Federn übertragen alles!!!! Man spürt jede einzelne Bewegung. Es ist ein Gefühl als würde man auf ein Boot schlafen. Manchmal wird es mir schwindelig. Die schlechteste Matratze die ich je gehabt habe und ich hatte bis jetzt nur Ikea Matratzen.. Nie wieder Federkern!!!; Astrid: 5 stars - Die Matratze ist sehr bequem, ich hoffe, dass sie ihre Eigenschaften viele Jahre lang beibehält. 
(Meine letzte Matratze, eine Casper, musste nach 2,5 Jahren leider ausgetauscht werden, weil sie durchhing.)

Der genannten Preisunterschied von 25% im Vergleich zu IKEA Deutschland ist wirklich bitter...; Holger: 1 stars - Die Matratze kostet in der Größe 140x200 in Deutschland 170Euro weniger, in Slowenien 100Euro weniger!; Antonella: 5 stars - Endlich wieder gut schlafen. Nicht zu hart - nicht zu weich, und vor allem sommertauglich. Vor kurzem gekauft und sehr zufrieden. Hoffentlich auch die nächsten paar Jahre."
MAUSUND,799.0,https://www.ikea.com/at/de/p/mausund-latexmatratze-mittelfest-natur-30372720/,MAUSUND Latexmatratze - mittelfest natur 140x200 cm. Eine extrastarke Schicht aus Komfortmaterial sorgt für ein angenehmes Liegegefühl. Der Kern aus 85% Naturlatex passt sich der Köperkontur an und mindert dadurch den Auflagedruck. So kann der Körper optimal entspannen.,"Jakob: 5 stars - Sehr teuer und ordentlich schwer, dafür hochwertig und sehr angenehm. Ideal für Seitenschläfer. Hatte sie ca. 4 Jahre, bin dann auf eine noch härtere fürs bewusste Rückenliegen umgestiegen.; Antonella: 1 stars - *Nach 4 Monaten wertlos* Meine Frau und ich wollten eine extra gemütliche Matratze und waren auch bereit dafür 700€ zu zahlen. Nach anfänglicher Begeisterung hatte sich die Matratze schon nach 4 Monaten stark abgenutzt. Es war mal zu hart, mal zu weich, jedenfalls bekam man nach dem Schlafen schlichtweg Rückenschmerzen; die Elaszität war eindeutig weg. Aus Zeitmangel, Beruf und Corona hatte ich erst nach 2 Jahren reklamiert, weil ich auch auf die langjährige Garantie anvertraute. Aber nix da, Garantie war nichts wert, es galt nur das 90 Tage Testschlafen. Die Qualitätskontrolle hat 10 min. halbherzig kontrolliert und keinen Qualitätsmangel feststellen können. Ich beharrte noch darauf, dass die Geschäftsführerin kam, auch die weigerte sich der kleinstmöglichen Kulanz. Nicht einmal einen Gutschein bekam ich. 700€ weggeschmissen. Unglaublich wie kurz heutzutage sogenannte Premium-Produkte halten. Die gute, alte, geplante Obsoleszenz. Meidet den Kauf!; Antonella: 5 stars - Wir schlafen seit zwei Wochen auf unserer neuen Mausund Matratze und sie ist wirklich sehr angenehm! Man sinkt nicht völlig ein, wird aber gut gestützt! Die Matraze hat beim Auspacken keinen Geruch gehabt, der gestört hätte. Sie ist einfach nur in 160x200 echt schwer und man sollte sie unbedingt zu zweit händeln. Sie ist aber toll verarbeitet und - wie gesagt - der Liegekomfort ist aktuell ein Traum! Ich hoffe, dass sie sich auch auf lange Sicht in unserem Schlafzimmer bewähren wird. Aber dafür ist ja die Garantie da, dass man sie zurückbringen kann. Eine echte Kaufempfehlung also, man sollte die Kosten nicht scheuen für ein sehr natürliches und außergewöhnlich gutes Produkt!"
KALLAX,59.99,https://www.ikea.com/at/de/p/kallax-regal-weiss-80275887/,KALLAX Regal - weiß 77x147 cm. Das schlichte Design mit klaren Linien macht KALLAX flexibel und einfach zu Hause einsetzbar. Die Böden sind ideal auf den Regalrahmen abgestimmt und verleihen ihm einen stabilen und einheitlichen Ausdruck. KALLAX Untergestell ist separat erhältlich.,"Markus: 5 stars - Super für Schallplatten; Vesna: 5 stars - Alles super…; Naghi: 4 stars - Zufrieden; Ekaterina: 5 stars - Gut; Dirk: 5 stars - Kallax bringt Ordnung ohne gegebüber anderen Möbeln zu dominieren.; Magdalena: 5 stars - Wir sind wirklich sehr zufrieden; Gerhard: 5 stars - Gefällt mir sehr gut.; Bella: 5 stars - Super; Sabine: 5 stars - Die Regale sind super und individuell hestaltbar. Leider sind die Einsätze und Boxen zu teuer.; Gerald: 4 stars - Sehr praktisch; Thomas: 5 stars - sehr gute Verarbeitung, schnell montiert... einfach zeitlos,.. wirkt modern und schlicht.. vielseitig einsetzbar; Karin: 5 stars - Sehr gut; Daniela: 4 stars - Leider hatte es eine leichte Beschädigung.; Elfriede: 5 stars - Liebe Ikea Möbel; Hubert: 4 stars - Erfüllt unsere Zwecke fürs Kinderzimmer; Karin: 4 stars - es schaut massiv aus ist aber federleicht! aber für das was ich es brauche, reicht es. mein mann hat es sicherheitshalber angeschraubt! aber im großen und ganzen in ordnung; Martin: 5 stars - Würde es wieder kaufen ,leicht zum zusammenbauen und der Preis stimmt; Stefanie: 5 stars - Top; Daniela: 5 stars - Pass perfekt!; Ursula: 5 stars - Schlicht, schön und vielseitig verwendbar"
BILLY,59.99,https://www.ikea.com/at/de/p/billy-buecherregal-weiss-00263850/,BILLY Bücherregal - weiß 80x28x202 cm. Versetzbare Einlegeböden. Man kann bei wenig Platz mit einem Element beginnen und es je nach Aufbewahrungsbedarf erweitern. Erfordert eine Deckenhöhe von mind. 205 cm. Mit einem festen und 4 versetzbaren Böden.,"Thomas: 5 stars - Hab alle billig regale die ich davor hatte rausgeschmissen und hab mir gesamt 6 Billy Regale in der größe 202x80x28 gekauft + 2 Billy Regale in der größe 202x40x28 für beide Ecken im Zimmer, dazu bekam ich die passenden  eckbeschläge und konnte so perfekt die Ecken aus nutzen,ebenso kaufte ich 2 Gnedby Cd Regale in der größe 202x20x17, am ende sah das ganze aus wie ein auf den kopf gestelltes U, die Regale ließen sich alle miteinander verschrauben für maximale stabilität und es lassen sich auch super Leds installieren in jeder Etage, Meine Pokemon,Dragonball und One Piece Statuen,Karten sowie Sealed Produkte machen sich so extrem gut in den Billy und Gnedby Regalen das ist wirklich unglaublich.. nächsten Monat beginne ich damit alle Billy Regale mit de frn Högbo Vitrinentüren aus zu statten damit meine Sammler Produkte alle schön staubfrei bleiben, das beste was man machen kann wenn man nicht 1000nde Euros für Glasvitrinen ausgeben will.. bin Maximal davon begeistert! Lg aus St.pölten; Mark: 1 stars - Wahnsinn, sowas habe ich bei Möbeln noch nicht erlebt. Habe auf der Seite des Regals ein kleines Bord mit Doppelklebeband befestigt: und als ich das entferne geht gleich die Beschichtung mit! Das sieht aus als ob die Beschichtung mit Uhu-Stick aufgeklebt! U N G L A U B L I C H! Sowas habe ich noch nie gesehen bei einem Möbelstück ich bin echt fassungslos, was das für ein ramsch ist. ; Dietmar: 5 stars - Super leichter Aufbau und hält einer Menge Bücher Stand :-); Rozsa: 1 stars - I paid in advance for 2 shelves with Oxberg doors but only received the doors :D Why does Ikea accept payments for items which are obviously not available? And why do they send the doors separately? I will never understand.; Barbara: 1 stars - Das Produkt wird aus ""Nachhaltigkeitsgründen"" verschlechtert. Statt echtem Holz wird billiges Papier verwendet und statt Nägeln Schnappverschlüsse. Es werden nach und nach auch die Kantenbänder aus Kunststoff durch solche aus Papier ersetzt. Alles in allem wird die Qualität immer schlechter, damit Ikea immer mehr Gewinn macht. Mich habt ihr mit euren Unwahrheiten- siehe ""aus Nachhaltigkeitsgründen"" als Kundin verloren.; Natalie: 5 stars - Preis/Leistung gut; Georg: 5 stars - Sehr gutes Produkt; Alois: 4 stars - Das Bücherregal gefällt uns sehr. Beim Aufbau gab es ein Problem: bisher waren die Verbindungsschrauben aus Metall, man konnte fest anziehen, was bei den neuen Kunststoffschrauben zum Bruch führte!; Philipp: 2 stars - Das Billy-Regal ist praktisch und ein Klassiker, keine Frage. Umso enttäuschender ist leider die Qualität. Die Böden (80cm) biegen bei mir nach einiger Zeit durch, sobald ich etwas schwerere Bücher darauf stelle. Nichts für Nachschlagewerke, voluminösere Fachbücher. Nurmehr etwas für Bastler, die auch noch bereit sind, den durchaus stolzen Preis zu bezahlen. Schade!; Heike: 3 stars - Simpel zum Aufbauen ohne Anleitung ! nur die Exzentermutter aus Plastik kann man vergessen ,2 stück sind beim Andrehen kaputt gegangen! Warum nicht aus Metal wie beim Pax ?? Sparen an der falschen stelle IKEA wie bei Allen Möbel wie ich feststellen musste!; Santosh: 4 stars - very easy to assemble and looks stylish, also lightweight.; Gerhard: 5 stars - Sehr gut; Judith: 5 stars - DER Klassiker!; Werner: 5 stars - Eines der wenigen Möbel mit weniger als 30 cm Tiefe. Passt in kleinste Räume und ist problemlos aufzubauen.; Nina: 5 stars - Top; Hannes: 3 stars - Schwere Bücher nur ins Fach über dem Sockel möglich. Die übrigen Fächer biegen sich leicht durch. Sind eher für leichte Bücher geeignet.; Simone: 5 stars - Mein Bücherregal besteht aus BILLY mit einem schlichten und zeitlosen Design. Es handelt sich um solide Bücherregale und es ist einfach, die Höhe der Regale an alle Bücher anzupassen.; Verifizierter Kauf: 5 stars - Meine Heimbibliothek besteht nur aus weißen Billys - schnörkellos, geradlinig, einfach schön; Verifizierter Kauf: 5 stars - Passt überall dazu und für die Kinder optimal zum einstellen der Bücher und cd; Gerald 55: 5 stars - Zweckmäßig und einfacher Aufbau"
